danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,id,analysis_url,duration_ms,time_signature,name,artists_name,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
0.535,0.925,2,-6.357,1,0.0406,0.0148,0.315,140.021,4BqYQ1WQ0GFE1xmIaduKLi,https://api.spotify.com/v1/audio-analysis/4BqYQ1WQ0GFE1xmIaduKLi,356307,4,Planets,Avenged Sevenfold,0.741,0.823,0.513,0.487
0.28,0.899,5,-6.948,1,0.0632,0.906,0.0772,123.084,3rnhO5qTeprGuGt6oqnB5j,https://api.spotify.com/v1/audio-analysis/3rnhO5qTeprGuGt6oqnB5j,279467,4,Planned Obsolescence,Gojira,0.029,0.601,0.443,0.421
0.348,0.963,8,-4.16,1,0.2,0.0235,0.281,176.222,6ZsnSWsj4bKebvkMarzgMA,https://api.spotify.com/v1/audio-analysis/6ZsnSWsj4bKebvkMarzgMA,245907,4,Plastic Money,Twisted Sister,0.062,0.988,0.908,0.746
0.531,0.936,2,-3.975,0,0.0786,1.73e-4,0.556,120.057,3X3FzrA32EbYvu3n3526w4,https://api.spotify.com/v1/audio-analysis/3X3FzrA32EbYvu3n3526w4,185279,4,Play Destroy,Poppy,0.699,0.746,0.355,0.437
0.311,0.976,0,-4.669,0,0.0829,9.13e-6,0.521,185.425,7DquGyzfE73GMkdka8Ek7U,https://api.spotify.com/v1/audio-analysis/7DquGyzfE73GMkdka8Ek7U,232160,4,Playing God,Bullet For My Valentine,0.142,1,0.538,0.575
0.322,0.994,8,-3.113,0,0.0593,0.0303,0.425,140.46,1RyhDBcbj7W46251Xr5mDC,https://api.spotify.com/v1/audio-analysis/1RyhDBcbj7W46251Xr5mDC,253867,4,Playing With Dolls,Slayer,0.566,0.989,0,0
0.464,0.989,9,-2.668,1,0.0856,0,0.695,166.063,4n2qyBflkKuoyl85fCxUTi,https://api.spotify.com/v1/audio-analysis/4n2qyBflkKuoyl85fCxUTi,170440,4,Playing With Fire,Bullet For My Valentine,0.941,1,0,0
0.298,0.946,11,-3.937,0,0.0849,0.00288,0.616,153.345,7mIdiI7RYJIu0uUvzemK7Q,https://api.spotify.com/v1/audio-analysis/7mIdiI7RYJIu0uUvzemK7Q,173533,4,Please Come for Me,Korn,0.42,0.981,0.335,0.239
0.656,0.628,9,-10.197,0,0.0581,0.0314,0.0841,126.013,3cbWeR3tpmpdmnVy5D58Yv,https://api.spotify.com/v1/audio-analysis/3cbWeR3tpmpdmnVy5D58Yv,199478,4,Please Say No,The Devil Wears Prada,0.842,1,0.615,0.576
0.365,0.952,8,-3.082,1,0.0786,0.00103,0.43,180.055,61A8EwYYllqGh1g4Nj8Ffi,https://api.spotify.com/v1/audio-analysis/61A8EwYYllqGh1g4Nj8Ffi,232525,4,Pleasure And Pain,Bullet For My Valentine,0.058,0.935,0.73,0.611
0.545,0.984,4,-7.312,1,0.144,0.00152,0.258,136.385,5VaGfFlnqM1iwtDKdNJTf5,https://api.spotify.com/v1/audio-analysis/5VaGfFlnqM1iwtDKdNJTf5,196000,4,PMRC - 1992 Demo,Clawfinger,0.458,1,0.613,0.149
0.248,0.632,9,-8.188,1,0.0358,0.87,0.0424,120.034,5DkJE5Vxd4rH2IBCsHumRg,https://api.spotify.com/v1/audio-analysis/5DkJE5Vxd4rH2IBCsHumRg,432267,4,Pneumonia,Underoath,0.068,0.972,0.406,0.454
0.4,0.984,8,-3.824,1,0.145,8.65e-6,0.401,180.098,5d7MikBBopLSYDObxOw7hS,https://api.spotify.com/v1/audio-analysis/5d7MikBBopLSYDObxOw7hS,268408,4,Pohja,Korpiklaani,0.599,0.98,0.095,0.53
0.298,0.989,2,-4.569,1,0.126,0.0421,0.27,96.479,5N78cLYc3piYCFvwSEljjD,https://api.spotify.com/v1/audio-analysis/5N78cLYc3piYCFvwSEljjD,252587,4,Point,Slayer,0.213,0.675,0.496,0.345
0.429,0.898,6,-7.471,0,0.0397,0.0491,0.369,95.732,15MKM8kqr78IV4aC16Juum,https://api.spotify.com/v1/audio-analysis/15MKM8kqr78IV4aC16Juum,186800,4,Pointless,Prong,0.644,0.965,0.176,0.245
0.479,0.945,11,-4.921,0,0.0601,7.17e-4,0.281,152.992,5um5Q5DCZ26Hm1az7JnTn5,https://api.spotify.com/v1/audio-analysis/5um5Q5DCZ26Hm1az7JnTn5,226502,4,Poison,Asking Alexandria,0.272,0.941,0.71,0.881
0.499,0.993,2,-2.773,1,0.0745,0.332,0.237,110.835,7nknbs4ejcGymtTLD4pC7K,https://api.spotify.com/v1/audio-analysis/7nknbs4ejcGymtTLD4pC7K,297714,4,Poison Dream (feat. Jamey Jasta),Lamb of God,0.931,0.726,0.725,0.609
0.303,0.963,1,-1.689,0,0.0813,0,0.393,177.953,56ys3vnzof78GFoD3lf09j,https://api.spotify.com/v1/audio-analysis/56ys3vnzof78GFoD3lf09j,250920,4,Poison Pen Letters,The Amity Affliction,0.54,0.932,0.657,0.633
0.237,0.897,2,-4.494,1,0.0559,0.0431,0.152,135.6,1RdDBpGJDIsJTBou1QsJ9B,https://api.spotify.com/v1/audio-analysis/1RdDBpGJDIsJTBou1QsJ9B,362787,4,Poisonous Shadows,Megadeth,0.634,0.945,0.964,0.832
0.555,0.984,5,-3.875,0,0.066,0.00388,0.246,107.103,1mBZ8vwLiD8EpT0xr5XsvQ,https://api.spotify.com/v1/audio-analysis/1mBZ8vwLiD8EpT0xr5XsvQ,196947,4,Politics,Korn,0.844,0.994,0.394,0.07
0.305,0.956,1,-4.289,1,0.0971,0.659,0.168,145.006,5mMLjSMufS3omI4NtCbAJp,https://api.spotify.com/v1/audio-analysis/5mMLjSMufS3omI4NtCbAJp,165520,4,Pollution of the Soul,Hatebreed,0.311,0.914,0.367,0.4
0.436,0.951,11,-3.383,1,0.116,0.712,0.285,155.977,109Reh7np1btqIGNbVTAq3,https://api.spotify.com/v1/audio-analysis/109Reh7np1btqIGNbVTAq3,211413,4,Poltergeist,Deftones,0.5,0.576,0.514,0.498
0.248,0.519,9,-6.933,0,0.0375,0.46,0.04,147.496,0qVlikZi9VNhMnPf47zGMv,https://api.spotify.com/v1/audio-analysis/0qVlikZi9VNhMnPf47zGMv,325539,3,Pompeji,Deftones,0.205,0.099,0.427,0.474
0.406,0.964,2,-5.381,1,0.105,0.329,0.563,135.891,5zmgnuLfXzlKWIlUCO6bGe,https://api.spotify.com/v1/audio-analysis/5zmgnuLfXzlKWIlUCO6bGe,218733,4,"Pool Of Booze, Booze, Booza",Volbeat,0.119,0.928,0.724,0.56
0.444,0.98,1,-3.062,1,0.12,0.00146,0.289,114.085,1dr2gsFqUNyDKdsxwe4JH9,https://api.spotify.com/v1/audio-analysis/1dr2gsFqUNyDKdsxwe4JH9,239507,4,Pop a Pill,Korn,0.554,0.827,0.449,0.459
0.681,0.402,11,-8.386,1,0.0311,0,0.443,120.129,4n7JliI0hMrpa3bYOd3AR6,https://api.spotify.com/v1/audio-analysis/4n7JliI0hMrpa3bYOd3AR6,165442,4,Pop Music,Poppy,0.654,0.997,0.594,0.55
0.635,0.87,2,-4.268,0,0.0764,0,0.647,88.902,26mthr2UwZHPQe1l5lz95f,https://api.spotify.com/v1/audio-analysis/26mthr2UwZHPQe1l5lz95f,139453,4,Pop Songs,Suicidal Tendencies,0.389,1,0.725,0.623
0.392,0.99,8,-3.892,0,0.3,0,0.376,177.958,6v5dsjqZQilFw39RS0YSyh,https://api.spotify.com/v1/audio-analysis/6v5dsjqZQilFw39RS0YSyh,211854,4,Porcelain,Rising Insane,0.246,0.863,0.823,0.443
0.516,0.946,9,-7.731,1,0.0395,1.2e-4,0.602,112.282,65muiAStfIwS3v2pl14gbn,https://api.spotify.com/v1/audio-analysis/65muiAStfIwS3v2pl14gbn,163827,4,Positively Blind,Prong,0.912,1,0.415,0.389
0.539,0.98,1,-2.889,0,0.181,1.9e-6,0.338,106.852,44FaddxgAG7FIFSyO3zxtM,https://api.spotify.com/v1/audio-analysis/44FaddxgAG7FIFSyO3zxtM,208360,4,Possessed To Skate,Suicidal Tendencies,0.725,0.935,0,0.182
0.209,0.988,8,-2.074,0,0.176,0,0.327,154.343,2lthHGFrsE8LiQN5mLKPQs,https://api.spotify.com/v1/audio-analysis/2lthHGFrsE8LiQN5mLKPQs,261787,4,Possibilities,Memphis May Fire,0.101,0.542,0.612,0.547
0.513,0.962,2,-3.71,1,0.106,0.0928,0.313,144.912,0WeV3sBcP9zATH176lMtyr,https://api.spotify.com/v1/audio-analysis/0WeV3sBcP9zATH176lMtyr,265600,4,Post American World,Megadeth,0.713,1,0.737,0.665
0.334,0.996,3,-2.615,0,0.072,0.15,0.277,139.253,0rltlimeEHy696UlF7hXfh,https://api.spotify.com/v1/audio-analysis/0rltlimeEHy696UlF7hXfh,207467,4,Postmortem,Slayer,0.347,0.844,0.31,0.331
0.636,0.981,2,-7.105,1,0.053,0.835,0.561,99.962,3DLoDbXYs1YYy0NwjWGlCk,https://api.spotify.com/v1/audio-analysis/3DLoDbXYs1YYy0NwjWGlCk,193640,4,Power,Clawfinger,0.052,1,0.677,0.536
0.279,0.616,10,-9.934,1,0.0843,4.7e-4,0.229,139.846,2uhMO2asSGhkTvOykBy7HB,https://api.spotify.com/v1/audio-analysis/2uhMO2asSGhkTvOykBy7HB,181907,4,POWER FANTASY,HEALTH,0.078,0.956,0.055,0.09
0.277,0.922,11,-9.147,0,0.102,3.7e-5,0.0934,137.015,7aqWVIp87RsqVSjedMmYPJ,https://api.spotify.com/v1/audio-analysis/7aqWVIp87RsqVSjedMmYPJ,310800,4,Power Hungry,White Zombie,0.207,0.159,0.409,0.423
0.366,0.971,0,-3.76,1,0.225,0,0.346,179.964,4NOyErGQLo8lYMSXuk1ZFb,https://api.spotify.com/v1/audio-analysis/4NOyErGQLo8lYMSXuk1ZFb,217053,4,Power of the Ninja Sword,DragonForce,0.57,1,0.333,0.476
0.61,0.913,10,-3.877,0,0.0687,3.86e-5,0.364,105.972,4ldDr6ieufk63Ck98mwps6,https://api.spotify.com/v1/audio-analysis/4ldDr6ieufk63Ck98mwps6,231747,4,Powershifter,Fear Factory,0.739,0.357,0.161,0.213
0.323,0.993,1,-2.984,1,0.282,0,0.123,131.909,4vsLFyFCU7AmYek9nR1UZx,https://api.spotify.com/v1/audio-analysis/4vsLFyFCU7AmYek9nR1UZx,199720,4,Praise Feeder,Like Moths To Flames,0.474,0.952,0.399,0.564
0.442,0.998,7,-3.881,1,0.137,0.918,0.113,142.039,0N3iNuaIWeuSpr2q5mLZm1,https://api.spotify.com/v1/audio-analysis/0N3iNuaIWeuSpr2q5mLZm1,154964,4,Praise Poison,The Devil Wears Prada,0.868,0.544,0.358,0.45
0.436,0.947,7,-6.237,1,0.0479,0.801,0.0645,102.988,4XPrEwXIu8UhlggytlSqPr,https://api.spotify.com/v1/audio-analysis/4XPrEwXIu8UhlggytlSqPr,313867,4,Pray,Gojira,0.661,0.423,0.703,0.494
0.367,0.199,1,-16.979,1,0.0355,0.947,0.0899,149.903,6wTzymX7kV3fMdPD6lUnnA,https://api.spotify.com/v1/audio-analysis/6wTzymX7kV3fMdPD6lUnnA,67893,4,Pray for the Locust,DOWN,0.59,0.469,0.046,0.464
0.561,0.968,7,-7.165,0,0.0691,0.236,0.107,112.089,0aklJ1DKOSyT0LusEilzmd,https://api.spotify.com/v1/audio-analysis/0aklJ1DKOSyT0LusEilzmd,330320,4,Pray the Sun Away,Avatar,0.849,0.987,0.877,0.784
0.65,0.914,9,-4.672,1,0.0716,1.23e-6,0.586,99.107,3HGctlDltHdllOSTogGKhJ,https://api.spotify.com/v1/audio-analysis/3HGctlDltHdllOSTogGKhJ,218973,4,Prayer,Disturbed,0.25,0.703,0.39,0.405
0.313,0.718,4,-5.276,0,0.0406,0.00203,0.267,84.729,5PNS6AVe40GSl84rNyQprx,https://api.spotify.com/v1/audio-analysis/5PNS6AVe40GSl84rNyQprx,295148,4,Prayer for the Afflicted,Children Of Bodom,0,0.78,0.724,0.68
0.381,0.905,5,-5.05,0,0.0676,0.43,0.396,142.545,0B1Iqqq8wVoXM5R5glHQES,https://api.spotify.com/v1/audio-analysis/0B1Iqqq8wVoXM5R5glHQES,217920,4,Prayers / Triangles,Deftones,0.742,0.886,0.378,0.447
0.477,0.989,2,-3.716,1,0.0433,0.0137,0.69,90.02,6cCE7qMEl5I7jVLQogbRqz,https://api.spotify.com/v1/audio-analysis/6cCE7qMEl5I7jVLQogbRqz,195253,4,Predator's Saliva,Korpiklaani,0.053,0.944,0.683,0.609
0.23,0.982,3,-4.751,0,0.117,0.222,0.194,134.049,1gONRhG3hPrhREOYbhkrra,https://api.spotify.com/v1/audio-analysis/1gONRhG3hPrhREOYbhkrra,398533,4,Prediction Of Warfare,Amon Amarth,0.005,0.87,0.567,0.523
0.329,0.155,2,-18.545,1,0.0301,0.842,0.146,81.303,2BeelRLL0xQyDIjaVLI9RO,https://api.spotify.com/v1/audio-analysis/2BeelRLL0xQyDIjaVLI9RO,122080,4,Prelude,Judas Priest,0.096,1,0.698,0.319
0.603,0.401,0,-15.161,1,0.0329,0.55,0.335,92.433,7p4X7ewvHteBdDdlWNxm1C,https://api.spotify.com/v1/audio-analysis/7p4X7ewvHteBdDdlWNxm1C,41678,4,Prelude,No Resolve,0,1,0.143,0.369
0.279,0.717,2,-5.321,1,0.0468,0.167,0.21,133.582,6aAB0piUg6mZ5sJuXaV9ps,https://api.spotify.com/v1/audio-analysis/6aAB0piUg6mZ5sJuXaV9ps,237293,3,Prelude 3.0,Slipknot,0.037,0.739,0.796,0.582
0.293,0.635,2,-16.697,1,0.0545,0.239,0.15,132.486,0Kfe7oO2G5nP8290BKgov7,https://api.spotify.com/v1/audio-analysis/0Kfe7oO2G5nP8290BKgov7,735027,4,Prelude to Agony,Type O Negative,0.095,0.667,0.331,0.435
0.391,0.925,1,-7.002,1,0.12,2.25e-5,0.478,84.316,1Sw58f0kmPGGDEh3L5N54s,https://api.spotify.com/v1/audio-analysis/1Sw58f0kmPGGDEh3L5N54s,120720,4,Prepare For War,Hatebreed,0.142,0.301,0.471,0.41
0.629,0.841,2,-4.612,1,0.0769,0.897,0.469,120.023,2wR9i7ACQ3n9ksoZlSLGj8,https://api.spotify.com/v1/audio-analysis/2wR9i7ACQ3n9ksoZlSLGj8,20635,4,Prepare For War,Nita Strauss,0.812,1,0.405,0.299
0.505,0.935,8,-5.787,1,0.0518,9.98e-6,0.321,95.023,59S8Ygd3NlTfadqCyBiKDz,https://api.spotify.com/v1/audio-analysis/59S8Ygd3NlTfadqCyBiKDz,256080,4,Presence of Mind,Dynazty,0.172,0.958,0.297,0.482
0.478,0.997,3,-3.784,0,0.154,0,0.079,140.069,1ClF2WwWNjCk6lbLMmb8YS,https://api.spotify.com/v1/audio-analysis/1ClF2WwWNjCk6lbLMmb8YS,207560,4,"Present, Future, and Past",We Came As Romans,0.715,0.994,0.68,0.483
0.489,0.975,9,-3.168,1,0.0935,0.00464,0.15,74.982,6KBcoGeDZRxq6OGzGkfu8P,https://api.spotify.com/v1/audio-analysis/6KBcoGeDZRxq6OGzGkfu8P,208520,4,Pretenders,The Devil Wears Prada,0.081,0.602,0.662,0.563
0.449,0.939,4,-3.523,0,0.0777,8.25e-5,0.189,101.669,271jCVSaRsRa4eQIF4Z4ce,https://api.spotify.com/v1/audio-analysis/271jCVSaRsRa4eQIF4Z4ce,234707,3,Pretty On The Outside,Bullet For My Valentine,0.536,0.946,0.795,0.625
0.516,0.963,6,-4.545,1,0.0641,0.0284,0.348,99.75,3oTnopBNakvkLByTz0jxwC,https://api.spotify.com/v1/audio-analysis/3oTnopBNakvkLByTz0jxwC,255231,3,Prey,Parkway Drive,0.128,0.985,0.982,0.858
0.583,0.94,7,-5.274,1,0.0738,0.0411,0.288,113.024,4LPaA6zUJh9ff0GHoj3LuY,https://api.spotify.com/v1/audio-analysis/4LPaA6zUJh9ff0GHoj3LuY,215993,4,Prey for Me,Korn,0.976,0.987,0.633,0.67
0.527,0.966,11,-1.956,1,0.195,0,0.265,76.519,7hbidev4v8qluSwdSqoxHH,https://api.spotify.com/v1/audio-analysis/7hbidev4v8qluSwdSqoxHH,164867,4,Pride,Soil,0.062,1,0.412,0.289
0.214,0.935,6,-7.801,1,0.0659,0.0121,0.263,153.303,3dxiZAdm6RFjlqoC0W6dK4,https://api.spotify.com/v1/audio-analysis/3dxiZAdm6RFjlqoC0W6dK4,254072,4,Pride in Prejudice,Slayer,0.256,0.973,0.244,0.316
0.38,0.847,2,-12.352,1,0.0897,0.265,0.119,133.182,6lJJcUjhsp0TJRuzUIPOYO,https://api.spotify.com/v1/audio-analysis/6lJJcUjhsp0TJRuzUIPOYO,133120,4,Primal Concrete Sledge,Pantera,0.409,0.71,0.789,0.562
0.725,0.477,1,-13.56,1,0.224,0.398,0.358,139.704,6HnFsHmUgP7SIXiiuc5ywD,https://api.spotify.com/v1/audio-analysis/6HnFsHmUgP7SIXiiuc5ywD,229133,4,Prime Cut,Prong,0.62,0.909,0.158,0.215
0.429,0.827,9,-4.902,1,0.054,0.00808,0.262,67.571,4GeEzL9Eu2SdY1ogi1jfT6,https://api.spotify.com/v1/audio-analysis/4GeEzL9Eu2SdY1ogi1jfT6,233373,4,Prime Mover,Ghost,0.065,0.806,0.344,0.351
0.402,0.945,5,-5.68,0,0.0899,0.328,0.239,149.976,5sLEVsFL6XK7FFvbEro48j,https://api.spotify.com/v1/audio-analysis/5sLEVsFL6XK7FFvbEro48j,216560,4,Prince,Deftones,0.371,0.986,0.591,0.603
0.485,0.979,1,-3.231,1,0.134,9.48e-5,0.355,99.658,4tvNay8IBI6xGSO6InrPdH,https://api.spotify.com/v1/audio-analysis/4tvNay8IBI6xGSO6InrPdH,201173,4,Prison Song,System Of A Down,0.483,0.77,0.868,0.592
0.453,0.893,2,-5.473,0,0.0475,0,0.491,74.992,3PMRyRtz8CtQsBZUbI6zA0,https://api.spotify.com/v1/audio-analysis/3PMRyRtz8CtQsBZUbI6zA0,180100,4,Prisoner,Devil May Care,0.498,0.086,0.429,0.448
0.392,0.904,8,-5.931,1,0.119,0.93,0.209,193.709,1BuJAQEjRgTvK5DtiqLvJH,https://api.spotify.com/v1/audio-analysis/1BuJAQEjRgTvK5DtiqLvJH,201761,3,Private Paradise - Instrumental,Annisokay,0.269,0.848,0.75,0.635
0.392,0.597,10,-7.363,1,0.0308,1.57e-4,0.175,155.974,2NVUiFUBLQ1kSDdvj1Yc3m,https://api.spotify.com/v1/audio-analysis/2NVUiFUBLQ1kSDdvj1Yc3m,339240,4,Pro Memoria,Ghost,0.18,0.922,0.791,0.772
0.461,0.844,7,-8.689,1,0.0398,0.851,0.11,160.009,0cSyvGlhrQVJkHGCaCo3JS,https://api.spotify.com/v1/audio-analysis/0cSyvGlhrQVJkHGCaCo3JS,288329,4,Problem Is (Thrust Lab Rmx),HEALTH,0.031,0.725,0,0.319
0.472,0.436,0,-10.377,1,0.03,0.00378,0.173,139.964,7aIxfEHjebCNbs6bpKv9Go,https://api.spotify.com/v1/audio-analysis/7aIxfEHjebCNbs6bpKv9Go,331656,4,Procession,Nightwish,0.671,0.888,0.308,0.452
0.353,0.978,6,-1.772,1,0.0745,0.493,0.0625,82.688,3Yzl3dAh0hgvFbE25lJQJr,https://api.spotify.com/v1/audio-analysis/3Yzl3dAh0hgvFbE25lJQJr,220360,4,Proclaim,Imminence,0.071,0.966,0.045,0.464
0.337,0.841,1,-6.127,1,0.134,8.87e-5,0.553,159.735,2QhIQhrMv2jYqDXdzup3iA,https://api.spotify.com/v1/audio-analysis/2QhIQhrMv2jYqDXdzup3iA,364333,4,Prod,Mudvayne,0.136,0.602,0.91,0.61
0.25,0.939,5,-3.001,0,0.122,3.35e-5,0.361,96.718,0QZKISBgBtClJEd9SQzy5n,https://api.spotify.com/v1/audio-analysis/0QZKISBgBtClJEd9SQzy5n,232395,3,Product of a Murderer,Of Mice & Men,0.023,0.968,0.495,0.523
0.329,0.989,6,-3.268,1,0.247,3.72e-4,0.187,195.07,0At46meFNoHZH9r3mrlOBt,https://api.spotify.com/v1/audio-analysis/0At46meFNoHZH9r3mrlOBt,254467,4,Prometheus,ERRA,0.343,0.934,0,0.065
0.186,0.952,8,-3.831,0,0.0872,4.38e-4,0.181,174.962,7d6mqchBZnkixbBpEJ0PYa,https://api.spotify.com/v1/audio-analysis/7d6mqchBZnkixbBpEJ0PYa,288467,3,Prometheus,The Amity Affliction,0.1,0.02,0.408,0.443
0.611,0.798,9,-5.725,0,0.0331,0.0105,0.435,100.026,7gZcedNgEwXzt2IGaIkqIT,https://api.spotify.com/v1/audio-analysis/7gZcedNgEwXzt2IGaIkqIT,225000,4,Promise Me,We Came As Romans,0.478,1,0.244,0.44
0.46,0.928,1,-6.529,1,0.064,0.00195,0.333,93.018,1hn1yA6jDFeaAup2Q855zB,https://api.spotify.com/v1/audio-analysis/1hn1yA6jDFeaAup2Q855zB,324944,4,Prophecies,Blind Guardian,0.106,1,0.53,0.462
0.479,0.931,11,-4.721,1,0.0734,9.18e-4,0.301,120.006,3sQR5jEgMpM1pdtU0UG9G8,https://api.spotify.com/v1/audio-analysis/3sQR5jEgMpM1pdtU0UG9G8,326480,4,Prophecy,Judas Priest,0.686,0.997,0.113,0.434
0.594,0.984,8,-2.908,1,0.0681,5.26e-4,0.174,105.956,6PDk9i8vbOCc9pn4dWCMUJ,https://api.spotify.com/v1/audio-analysis/6PDk9i8vbOCc9pn4dWCMUJ,296000,4,Protomech,Fear Factory,0.794,0.963,0.721,0.648
0.741,0.856,0,-4.793,1,0.0493,0.0468,0.489,110.771,3fr3BSkqreCdF4UW81u3ru,https://api.spotify.com/v1/audio-analysis/3fr3BSkqreCdF4UW81u3ru,190760,4,Proud Division,Prong,0.583,1,0.622,0.469
0.382,0.994,8,-2.664,0,0.183,0,0.368,154.979,0t3IA88SWvS4W7zAfxgKA4,https://api.spotify.com/v1/audio-analysis/0t3IA88SWvS4W7zAfxgKA4,249573,4,Prove Me Right,Memphis May Fire,0.355,0.756,0.581,0.492
0.714,0.877,6,-7.643,0,0.0651,0.00109,0.677,120.209,3w5tXMy4ChKgK7Udatx9la,https://api.spotify.com/v1/audio-analysis/3w5tXMy4ChKgK7Udatx9la,210267,4,Prove You Wrong,Prong,0.721,1,0.123,0.287
0.178,0.945,7,-5.593,1,0.0816,0.651,0.192,183.724,7AP2xZFCxVoL3uz1TVXyyv,https://api.spotify.com/v1/audio-analysis/7AP2xZFCxVoL3uz1TVXyyv,157733,4,Proven,Hatebreed,0.138,0.685,0.074,0.35
0.571,0.79,9,-6.259,1,0.0389,0.0319,0.51,104.151,52zM29nGwr24LTdDHSIYxQ,https://api.spotify.com/v1/audio-analysis/52zM29nGwr24LTdDHSIYxQ,287613,4,Pseudo Trash,Dope,0.738,0.9,0.269,0.337
0.461,0.676,7,-4.025,1,0.0661,8.08e-5,0.452,147.046,3gJ1vywpo8Gai4MznFfQQs,https://api.spotify.com/v1/audio-analysis/3gJ1vywpo8Gai4MznFfQQs,225907,4,Psycho,System Of A Down,0.02,0.99,0.358,0.562
0.291,0.925,6,-9.901,0,0.0714,0.114,0.233,104.12,5JCZHWdFLg2rXtg684rTHt,https://api.spotify.com/v1/audio-analysis/5JCZHWdFLg2rXtg684rTHt,319133,4,Psycho Holiday,Pantera,0.627,0.913,0.364,0.427
0.316,0.766,11,-8.883,0,0.0369,0.0109,0.326,108.107,5rCIj9I8OXvbcHG3Y8GgW9,https://api.spotify.com/v1/audio-analysis/5rCIj9I8OXvbcHG3Y8GgW9,320693,4,Psycho Man,Black Sabbath,0.085,0.745,0.745,0.52
0.246,0.737,9,-9.449,1,0.071,0.852,0.159,89.755,6xljaWZGlNsDgWMTjpqBxk,https://api.spotify.com/v1/audio-analysis/6xljaWZGlNsDgWMTjpqBxk,144147,4,PSYCHONAUT,HEALTH,0.178,0.617,0.29,0.175
0.571,0.979,1,-4.559,1,0.127,0.262,0.641,110.056,6J9GZ01K1RqY4vANNfdsQJ,https://api.spotify.com/v1/audio-analysis/6J9GZ01K1RqY4vANNfdsQJ,163320,4,Psychopath,Soil,1,1,0.202,0.261
0.41,0.999,1,-1.335,1,0.162,0.638,0.146,103.924,4gYrJ3JZsvaixzrpT4l6Qw,https://api.spotify.com/v1/audio-analysis/4gYrJ3JZsvaixzrpT4l6Qw,146427,4,Psychopathy Red,Slayer,0.294,1,0.427,0.269
0.576,0.989,2,-1.909,1,0.112,0.0032,0.352,135.093,40l2Lr2r8C89OsMOUAm25T,https://api.spotify.com/v1/audio-analysis/40l2Lr2r8C89OsMOUAm25T,283400,4,Psychosocial,Slipknot,0.812,0.989,0.477,0.47
0.309,0.969,3,-4.881,0,0.158,1.77e-5,0.239,143.892,7woKSH2g8efwqCE1D2eOzD,https://api.spotify.com/v1/audio-analysis/7woKSH2g8efwqCE1D2eOzD,301847,4,Psychotic,Machine Head,0.523,0.797,0.011,0.037
0.207,0.996,6,-1.53,1,0.209,0.166,0.139,96.305,0xd0fSicoF2FkERilhKFMh,https://api.spotify.com/v1/audio-analysis/0xd0fSicoF2FkERilhKFMh,154827,4,Public Display Of Dismemberment,Slayer,0.187,0.7,0.517,0.466
0.361,0.951,9,-3.616,1,0.103,4.86e-5,0.898,160.991,53FHDjgoorcURWjkXZ4fYP,https://api.spotify.com/v1/audio-analysis/53FHDjgoorcURWjkXZ4fYP,206093,4,Public Dissension,Suicidal Tendencies,0.239,1,0.278,0.37
0.421,0.977,7,-2.693,1,0.107,0.00876,0.333,158.021,0bpeXTCwvkZad3GRtFSIOT,https://api.spotify.com/v1/audio-analysis/0bpeXTCwvkZad3GRtFSIOT,255333,4,Public Enemy No. 1,Megadeth,0.384,0.748,0.453,0.481
0.503,0.968,1,-4.219,0,0.0593,2.77e-5,0.121,125.022,6Wa8rdyuP5mgbI9lDrjOxC,https://api.spotify.com/v1/audio-analysis/6Wa8rdyuP5mgbI9lDrjOxC,212013,4,Public Service Announcement,Of Mice & Men,0.686,0.901,0.263,0.417
0.229,0.988,10,-3.475,1,0.116,2.72e-4,0.359,144.96,0UXaslpoA81no74N7U56U9,https://api.spotify.com/v1/audio-analysis/0UXaslpoA81no74N7U56U9,291213,4,Pull Harder on the Strings of Your Martyr,Trivium,0.433,0.947,0.415,0.33
0.305,0.948,10,-7.194,0,0.0979,2.42e-6,0.386,143.982,2RMkwfrbGjuuBetxiHPyvb,https://api.spotify.com/v1/audio-analysis/2RMkwfrbGjuuBetxiHPyvb,233760,4,Pull Me from the Void,Trivium,0.372,1,0.472,0.516
0.499,0.982,11,-5.098,0,0.114,2.43e-4,0.0568,105.062,1lAjaarLsFRFyDkzNQn5GV,https://api.spotify.com/v1/audio-analysis/1lAjaarLsFRFyDkzNQn5GV,202125,4,Pulling Teeth,Of Mice & Men,0.765,0.973,0.703,0.588
0.372,0.973,1,-3.22,1,0.129,1.96e-5,0.719,169.777,5HpULo7oUBohGbLhshUReb,https://api.spotify.com/v1/audio-analysis/5HpULo7oUBohGbLhshUReb,305400,4,Pulling the String,Mudvayne,0.346,0.637,0.455,0.388
0.329,0.989,10,-3.143,0,0.173,1.88e-4,0.241,195.013,6UevPknPIGDy71vgGtZdzP,https://api.spotify.com/v1/audio-analysis/6UevPknPIGDy71vgGtZdzP,241693,4,Pulse,ERRA,0.708,0.36,0.469,0.493
0.218,0.994,7,-2.222,1,0.291,3.4e-6,0.112,87.469,3WpNoHzGx7hUEc0BbXPWvJ,https://api.spotify.com/v1/audio-analysis/3WpNoHzGx7hUEc0BbXPWvJ,259733,4,Pulse of the Maggots,Slipknot,0.097,0.787,0.53,0.429
