danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,id,analysis_url,duration_ms,time_signature,name,artists_name,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
0.52,0.871,7,-6.048,0,0.033,0.00698,0.416,120.018,5n12ft0RpyqYZoYsiJshcY,https://api.spotify.com/v1/audio-analysis/5n12ft0RpyqYZoYsiJshcY,301080,4,Horizontal,Votum,0.717,0.929,0,0.197
0.299,0.923,11,-5.991,0,0.0902,0.782,0.166,146.05,0aIF8CO2HjKYUhZc7hlib2,https://api.spotify.com/v1/audio-analysis/0aIF8CO2HjKYUhZc7hlib2,409618,4,Horrors,Marty Friedman,0.246,0.094,0.249,0.315
0.447,0.7,11,-8.812,1,0.0351,0.948,0.0612,95.032,0Uced2hSphSFNVuDAHAPQc,https://api.spotify.com/v1/audio-analysis/0Uced2hSphSFNVuDAHAPQc,258113,3,Horseshoes and B-52's,OSI,0.48,0.785,0.072,0.677
0.349,0.366,11,-9.259,0,0.0295,0.21,0.0416,176.045,7910fW6IIUF2UZFGYglpuT,https://api.spotify.com/v1/audio-analysis/7910fW6IIUF2UZFGYglpuT,405840,4,Host,Haken,0.288,0.832,0.798,0.747
0.338,0.927,7,-4.676,1,0.0706,0.0753,0.171,129.801,1dykI3wlHz91fQOLWg1ROI,https://api.spotify.com/v1/audio-analysis/1dykI3wlHz91fQOLWg1ROI,307080,4,Hostile Breed,Royal Hunt,0.502,0.831,0.322,0.481
0.55,0.862,0,-5.545,1,0.041,5.93e-5,0.304,121.973,5Q55SW3mGm8J6jBJSNd6G7,https://api.spotify.com/v1/audio-analysis/5Q55SW3mGm8J6jBJSNd6G7,390627,4,Hostile World,Enchant,0.782,0.72,0.47,0.506
0.567,0.914,2,-6.161,1,0.0825,0.00111,0.419,120.045,2YSZIXtQWHKG2kRN34zwFJ,https://api.spotify.com/v1/audio-analysis/2YSZIXtQWHKG2kRN34zwFJ,237867,4,Hot Spot Junkie,Queensrÿche,0.853,0.852,0.453,0.336
0.232,0.0329,2,-25.474,1,0.0384,0.898,0.0355,145.821,7G7bmGcCyEyHPl8jHetcX1,https://api.spotify.com/v1/audio-analysis/7G7bmGcCyEyHPl8jHetcX1,109560,4,Hotel Nirvana,The Flower Kings,0.056,0.235,0,0
0.522,0.933,2,-4.251,1,0.0624,0.00307,0.265,94.986,112D88KBgvLmc0AeW46r8j,https://api.spotify.com/v1/audio-analysis/112D88KBgvLmc0AeW46r8j,381040,4,Hound of the Damned,Royal Hunt,0.391,0.858,0.694,0.616
0.295,0.695,2,-8.239,0,0.0388,0.00935,0.0794,142.498,4x0n1H2SeXxD9vCFCC8CcM,https://api.spotify.com/v1/audio-analysis/4x0n1H2SeXxD9vCFCC8CcM,609861,3,Hounds,Green Carnation,0.376,1,0.457,0.485
0.461,0.184,5,-17.659,0,0.0308,2.32e-4,0.156,108.1,7rRduPRd0Sd3j7SnUiMv7M,https://api.spotify.com/v1/audio-analysis/7rRduPRd0Sd3j7SnUiMv7M,255573,3,Hourglass,Gazpacho,0.381,1,0.548,0.891
0.505,0.208,7,-15.143,1,0.0407,0.873,0.0657,83.599,0qPgNvAcbI2mySIiDqBxIE,https://api.spotify.com/v1/audio-analysis/0qPgNvAcbI2mySIiDqBxIE,265533,4,Hourglass,Liquid Tension Experiment,0.045,0.44,0.291,0.535
0.326,0.927,10,-4.948,1,0.0605,1.74e-4,0.351,188.062,2w9M1mgovh5PmFcVvZxoko,https://api.spotify.com/v1/audio-analysis/2w9M1mgovh5PmFcVvZxoko,309933,4,Hourglass,Queensrÿche,0.312,0.878,0.517,0.517
0.287,0.184,9,-14.591,0,0.0359,0.0654,0.109,138.614,1fd8YbOoVAU8KK5ONDOqs9,https://api.spotify.com/v1/audio-analysis/1fd8YbOoVAU8KK5ONDOqs9,320453,4,Hours of Wealth,Opeth,0.323,0.97,0.444,0.438
0.359,0.19,5,-22.202,1,0.0366,0.941,0.283,100.914,0UiVaFrcdRKD262kzh7cVM,https://api.spotify.com/v1/audio-analysis/0UiVaFrcdRKD262kzh7cVM,115947,3,House of Cards,The Flower Kings,0.147,0.533,0.035,0.39
0.265,0.334,1,-10.362,1,0.0405,0.348,0.0358,79.39,64neBKx04KKAbzAd4iQROC,https://api.spotify.com/v1/audio-analysis/64neBKx04KKAbzAd4iQROC,81373,3,House Of Cards Reprise,The Flower Kings,0,0.259,0,0
0.518,0.543,4,-9.253,0,0.0291,0.858,0.0347,122.991,4xTfQPuQR1VulbeAn63cgX,https://api.spotify.com/v1/audio-analysis/4xTfQPuQR1VulbeAn63cgX,300395,4,House of Metal,Chelsea Wolfe,0.532,1,0.731,0.638
0.569,0.903,11,-6.344,1,0.042,0.0115,0.722,145.024,62iiyCeNVEy1Oop8NoXvZY,https://api.spotify.com/v1/audio-analysis/62iiyCeNVEy1Oop8NoXvZY,587808,4,Houses of Stone,The Odious,0.779,0.774,0.069,0.174
0.316,0.948,2,-8.143,1,0.165,0.0339,0.335,132.771,1fvSBYGj5tFSTUwIWFahBj,https://api.spotify.com/v1/audio-analysis/1fvSBYGj5tFSTUwIWFahBj,327760,4,How Could I,Cynic,0.007,0.907,0.518,0.571
0.403,0.453,2,-8.056,0,0.0288,0,0.28,74.939,37sATnMqADzYq0phTcUD0t,https://api.spotify.com/v1/audio-analysis/37sATnMqADzYq0phTcUD0t,270653,4,How Did It Come to This?,Arena,0.03,0.763,0.831,0.755
0.56,0.63,4,-8.828,0,0.0275,4.79e-6,0.289,129.034,2FivT67VwuV66yNTHf4m73,https://api.spotify.com/v1/audio-analysis/2FivT67VwuV66yNTHf4m73,238273,4,How Did We Find Our Way,The Pineapple Thief,0.862,0.923,0.25,0.37
0.429,0.567,0,-6.586,1,0.0284,0.00165,0.151,129.911,2ZFXKyphQCbqlIc98LxGTt,https://api.spotify.com/v1/audio-analysis/2ZFXKyphQCbqlIc98LxGTt,293067,4,How Do You Feel ?,Mystery,0.47,0.914,0.595,0.657
0.541,0.142,0,-16.28,0,0.0368,0.169,0.0371,150.079,6MGLwzDGjeyCLjS7701Rsa,https://api.spotify.com/v1/audio-analysis/6MGLwzDGjeyCLjS7701Rsa,166773,3,How Is Your Life Today?,Porcupine Tree,0.404,1,0.15,0.475
0.383,0.641,3,-6.655,0,0.0322,0.302,0.398,188.16,4LVC4EMXAkwPltY8lCYJD9,https://api.spotify.com/v1/audio-analysis/4LVC4EMXAkwPltY8lCYJD9,309947,4,How Many Tears - Accult,Vanden Plas,0.092,0.386,0.643,0.586
0.264,0.771,3,-6.784,0,0.0372,0.00723,0.198,97.968,1ivrnfnl2WYO4mez5qehOP,https://api.spotify.com/v1/audio-analysis/1ivrnfnl2WYO4mez5qehOP,494160,4,How Many Tears - Colour Temple,Vanden Plas,0.274,0.88,0.279,0.174
0.435,0.0586,8,-11.167,0,0.037,0.284,0.102,112.907,4OgW6kAn6cSbPRcHhyw6xu,https://api.spotify.com/v1/audio-analysis/4OgW6kAn6cSbPRcHhyw6xu,220373,4,How Might I Say out Clearly,Kaipa,0.09,0.78,0,0.271
0.236,0.903,8,-7.109,1,0.0886,0.0455,0.138,102.243,6yUecLrdiaB2VStFLmlCX8,https://api.spotify.com/v1/audio-analysis/6yUecLrdiaB2VStFLmlCX8,280754,4,How Stands the Glass Around?,Wilderun,0.595,0.909,0,0.328
0.507,0.415,4,-11.609,0,0.0302,7.93e-4,0.176,123.929,3PdGo4sFT5LqlmLaPCxEzB,https://api.spotify.com/v1/audio-analysis/3PdGo4sFT5LqlmLaPCxEzB,238548,4,How Was Your Ride?,Blackfield,0.347,1,0.675,0.545
0.273,0.46,4,-10.185,0,0.062,0.729,0.0423,116.812,3pR6qZXYZ7vrpkN2bjRI41,https://api.spotify.com/v1/audio-analysis/3pR6qZXYZ7vrpkN2bjRI41,519960,4,Hudson River Sirens Call,The Flower Kings,0.185,0.816,0.649,0.495
0.176,0.66,2,-15.983,0,0.0415,0.339,0.383,80.974,5PdTeAtqm7SahFsrR2xcdL,https://api.spotify.com/v1/audio-analysis/5PdTeAtqm7SahFsrR2xcdL,314922,4,Huestes,Andromeda,0.015,0.72,0.507,0.57
0.441,0.516,1,-8.015,1,0.027,0.829,0.146,89.993,0T6qUW2s9nH80se7JN3NbO,https://api.spotify.com/v1/audio-analysis/0T6qUW2s9nH80se7JN3NbO,427106,4,Hula,Sólstafir,0.145,0.974,0.003,0.373
0.343,0.917,2,-5.642,1,0.0548,0.0187,0.53,184.973,7l4MlfP42QZPmPlY6rOtFN,https://api.spotify.com/v1/audio-analysis/7l4MlfP42QZPmPlY6rOtFN,215173,4,Hullaballoo,Cellar Darling,0.1,0.99,0.233,0.363
0.321,0.572,5,-7.526,1,0.044,2.9e-4,0.127,89.823,3eEfE3gKSht7gImlUfkloj,https://api.spotify.com/v1/audio-analysis/3eEfE3gKSht7gImlUfkloj,509653,4,Human Apologies,Sylvan,0.014,0.571,0.355,0.445
0.491,0.956,7,-5.167,0,0.0761,0.00904,0.463,89.968,24FZvj4fj5oL9rwSA8hgxq,https://api.spotify.com/v1/audio-analysis/24FZvj4fj5oL9rwSA8hgxq,345440,4,Human Device,Tomorrow's Eve,0.343,0.94,0.114,0.147
0.446,0.926,11,-7.184,0,0.0612,0.0181,0.228,129.96,3QdUGOxhSO24TIbfrxZDQO,https://api.spotify.com/v1/audio-analysis/3QdUGOxhSO24TIbfrxZDQO,314773,4,"Human See, Human Do",Arjen Anthony Lucassen's Star One,0.594,0.953,0.536,0.463
0.501,0.952,10,-2.694,0,0.064,0.00729,0.339,127.965,5Wm0PojnRbN6nLHJzuXf0L,https://api.spotify.com/v1/audio-analysis/5Wm0PojnRbN6nLHJzuXf0L,314000,4,Humanity,Esoterica,0.245,0.956,0.646,0.655
0.608,0.766,6,-5.732,1,0.0483,0,0.789,167.283,1JK7C51PH5J3OE3BAoZggX,https://api.spotify.com/v1/audio-analysis/1JK7C51PH5J3OE3BAoZggX,249027,4,Humiliation Song,Freak Kitchen,0.087,0.712,0.64,0.588
0.435,0.877,7,-5.495,0,0.0473,0,0.387,130.012,3BjHjpgU6PrzQu0ghKTAor,https://api.spotify.com/v1/audio-analysis/3BjHjpgU6PrzQu0ghKTAor,271067,4,Hundred Mile Stare,Queensrÿche,0.638,0.691,0.31,0.375
0.512,0.855,5,-4.524,0,0.0329,0.0311,0.196,144.935,4TS7VhJcqoqajLaornyq43,https://api.spotify.com/v1/audio-analysis/4TS7VhJcqoqajLaornyq43,278000,3,Hunted,Esoterica,0.502,0.608,0.828,0.799
0.288,0.947,1,-4.53,0,0.128,0.00494,0.209,102.097,71V88ampq0wbPOhBncCml2,https://api.spotify.com/v1/audio-analysis/71V88ampq0wbPOhBncCml2,306800,4,Hunted,Royal Hunt,0.351,0.979,0.139,0.277
0.392,0.956,1,-5.33,1,0.11,0,0.307,154.832,0nxEcElKrOQbMB5LA66Qdr,https://api.spotify.com/v1/audio-analysis/0nxEcElKrOQbMB5LA66Qdr,338709,4,Hunter's Night,Allen Lande,0.277,0.955,0.365,0.425
0.474,0.977,6,-4.602,1,0.0486,0.767,0.196,124.97,7Ke2Pu8fKILAtBIqJqq67f,https://api.spotify.com/v1/audio-analysis/7Ke2Pu8fKILAtBIqJqq67f,317356,4,Hurskas,Kaunis Kuolematon,0.233,0.936,0.44,0.619
0.496,0.87,0,-4.562,1,0.0505,0,0.193,104.903,7DbEzSfT3uIMLNzmqzHdTh,https://api.spotify.com/v1/audio-analysis/7DbEzSfT3uIMLNzmqzHdTh,287939,4,Hurt,Kryn,0.356,0.527,0.288,0.458
0.394,0.702,0,-6.646,1,0.0394,0.421,0.0553,140.006,5f3WAheyGQVAvtP3bFl5J0,https://api.spotify.com/v1/audio-analysis/5f3WAheyGQVAvtP3bFl5J0,442164,4,Hvít sæng,Sólstafir,0.459,0.916,0.511,0.502
0.521,0.928,4,-3.721,0,0.0623,0.0145,0.261,110.042,2OUKAgnHnpmqAhEaNPDple,https://api.spotify.com/v1/audio-analysis/2OUKAgnHnpmqAhEaNPDple,713907,3,Hybrid Times,Riverside,0.814,0.016,0.486,0.509
0.492,0.902,4,-4.186,0,0.0388,2.67e-4,0.272,100.023,4YCUEm7osbYwBiR3FquCfz,https://api.spotify.com/v1/audio-analysis/4YCUEm7osbYwBiR3FquCfz,331062,4,Hymn to the Fallen,Allen Lande,0.352,0.993,0.499,0.527
0.278,0.975,2,-4.461,1,0.101,0.886,0.18,159.914,0oC4NFwmwo0IAl8L7MxGSm,https://api.spotify.com/v1/audio-analysis/0oC4NFwmwo0IAl8L7MxGSm,114741,4,Hyper Doom,Marty Friedman,0.434,1,0.773,0.541
0.455,0.861,8,-7.017,1,0.0574,0.0203,0.191,134.988,0fbUSOTGaemq70P21IIb0N,https://api.spotify.com/v1/audio-analysis/0fbUSOTGaemq70P21IIb0N,345813,4,Hyperactive,Riverside,0.426,0.504,0.241,0.209
0.463,0.979,7,-4.786,0,0.11,0.818,0.207,156.004,1Mju1koP7vTo5llp8r2tGc,https://api.spotify.com/v1/audio-analysis/1Mju1koP7vTo5llp8r2tGc,227920,4,Hyperdrive!,Devin Townsend,0.691,0.964,0.339,0.239
0.316,0.824,7,-6.11,1,0.0863,0.33,0.171,126.024,2vKZ3VhV20fayqbB1KZ59j,https://api.spotify.com/v1/audio-analysis/2vKZ3VhV20fayqbB1KZ59j,728427,3,Hyperion,Wheel,0.201,0.538,0.141,0.25
0.486,0.969,0,-2.478,1,0.0609,0.0253,0.517,77.455,4b3lW6JfvNtAGqa4hunHEA,https://api.spotify.com/v1/audio-analysis/4b3lW6JfvNtAGqa4hunHEA,245827,4,HyperMania,SOTO,0,1,0.622,0.501
0.482,0.841,10,-8.356,1,0.0347,0.723,0.195,89.95,3igcHQOIqxo4XxxhMcycAv,https://api.spotify.com/v1/audio-analysis/3igcHQOIqxo4XxxhMcycAv,401947,4,Hypernosis,Anubis Gate,0.302,0.958,0.458,0.459
0.291,0.74,4,-8.094,0,0.0443,0.682,0.149,119.022,3FheBJqDVdDCGW6h1llQNh,https://api.spotify.com/v1/audio-analysis/3FheBJqDVdDCGW6h1llQNh,451773,3,Hyperventilate,Frost*,0.241,0.712,0.48,0.557
0.134,0.533,4,-9.105,0,0.0367,0.89,0.0339,78.706,31qynfPdlWPgfSLPlgGvlG,https://api.spotify.com/v1/audio-analysis/31qynfPdlWPgfSLPlgGvlG,532811,3,Hyperventilate Hypoventilate Paulstretch Test,Frost*,0.082,0.519,0.739,0.654
0.466,0.936,10,-7.199,0,0.0678,0.0186,0.376,148.028,5YjzcTCorDbr34bngfQIIy,https://api.spotify.com/v1/audio-analysis/5YjzcTCorDbr34bngfQIIy,335960,4,Hypnosis,Sleep Token,0.479,0.956,0.447,0.507
0.405,0.81,0,-6.222,1,0.0365,0.0142,0.259,135.13,57PJkhWYiYUGmgboozLo4s,https://api.spotify.com/v1/audio-analysis/57PJkhWYiYUGmgboozLo4s,458800,4,Hypnotised,Knight Area,0.535,0.543,0.178,0.325
0.467,0.843,11,-6.638,1,0.062,0,0.338,129.934,0JqSQshwCuZtZRcqCi2lr1,https://api.spotify.com/v1/audio-analysis/0JqSQshwCuZtZRcqCi2lr1,241680,4,Hypnotized,Sylvan,0.768,1,0.704,0.66
0.625,0.941,8,-4.736,1,0.0391,4.71e-5,0.633,108.028,5zLJXNSGIJYW8p1nzTI5o9,https://api.spotify.com/v1/audio-analysis/5zLJXNSGIJYW8p1nzTI5o9,206250,3,Hypocrites & Critics,Jinjer,0.63,0.875,0.432,0.54
0.55,0.726,11,-13.408,1,0.0421,0,0.194,106.059,1zurMFKlLJ0OfCPAkxKScE,https://api.spotify.com/v1/audio-analysis/1zurMFKlLJ0OfCPAkxKScE,226191,4,Hypomania,Gazpacho,0.42,0.987,0.213,0.251
0.145,0.00625,6,-30.285,1,0.043,0.832,0.0292,68.529,3BiJwRZV69IGBxfJ5s4FDi,https://api.spotify.com/v1/audio-analysis/3BiJwRZV69IGBxfJ5s4FDi,159840,4,Hypothermia,Tides From Nebula,0.211,0.444,0.42,0.583
0.376,0.947,2,-3.215,1,0.115,0.00218,0.341,172.186,2V2qFfHTvcybWdIqXeuxqb,https://api.spotify.com/v1/audio-analysis/2V2qFfHTvcybWdIqXeuxqb,230120,4,Hypothetical,Emigrate,0.31,1,0.771,0.633
0.192,0.648,9,-5.596,1,0.045,0.976,0.284,88.116,4VUsU8VcU6Re0lmeYSBFX5,https://api.spotify.com/v1/audio-analysis/4VUsU8VcU6Re0lmeYSBFX5,120720,4,Hypoventilate,Frost*,0.005,0.97,0.459,0.353
0.596,0.907,4,-4.39,0,0.0427,8.12e-5,0.3,129.977,5q3OLaJIlaPn8jI4V1Mslj,https://api.spotify.com/v1/audio-analysis/5q3OLaJIlaPn8jI4V1Mslj,273346,4,Hysterical Watches,Infected Rain,0.743,0.822,0,0.015
0.436,0.907,4,-6.784,0,0.0608,0.793,0.0692,115.017,3uzzRIRcXP4x02Ow03ERP8,https://api.spotify.com/v1/audio-analysis/3uzzRIRcXP4x02Ow03ERP8,452900,4,Hyvästi,Kaunis Kuolematon,0.483,0.917,0.579,0.601
0.18,0.848,7,-6.513,1,0.0584,0.935,0.366,158.157,2yZn3jJnUEonmeNZYGzfIC,https://api.spotify.com/v1/audio-analysis/2yZn3jJnUEonmeNZYGzfIC,264067,4,I,Hellchild,0.026,0.899,0.308,0.497
0.443,0.811,9,-5.222,0,0.0432,1.06e-4,0.181,119.99,3WOZSZ69Ur44V9kHw7AinA,https://api.spotify.com/v1/audio-analysis/3WOZSZ69Ur44V9kHw7AinA,347500,3,I'll Possess You,Adagio,0.647,0.897,0.47,0.301
0.497,0.792,1,-6.655,0,0.0333,0.905,0.204,139.979,5iPuyK4PjYTM7qngxxxPRI,https://api.spotify.com/v1/audio-analysis/5iPuyK4PjYTM7qngxxxPRI,249773,3,I'll Tell You Someday,Plini,0.602,0.693,0,0.225
0.548,0.993,9,-4.296,0,0.127,5.07e-5,0.133,109.978,6MRYtEup2n4QQgDqOwJAhy,https://api.spotify.com/v1/audio-analysis/6MRYtEup2n4QQgDqOwJAhy,173160,4,I'm American,Queensrÿche,0.552,1,0.05,0.209
0.392,0.962,9,-4.923,1,0.391,0.804,0.526,157.895,6H147Bkvdcxn7ONC99Eq6d,https://api.spotify.com/v1/audio-analysis/6H147Bkvdcxn7ONC99Eq6d,238504,3,I'm Awake,Intervals,0.439,0.086,0.118,0.215
0.275,0.965,4,-6.773,0,0.219,0.281,0.199,126.745,2uzcdNgLTVU4nKgGWkV8Iq,https://api.spotify.com/v1/audio-analysis/2uzcdNgLTVU4nKgGWkV8Iq,327960,4,I'm But a Wave to ...,Cynic,0.234,0.187,0.445,0.431
0.379,0.84,8,-3.937,0,0.0344,0.00562,0.262,92.512,4bgxVS0SrD9vryg3MrM3xZ,https://api.spotify.com/v1/audio-analysis/4bgxVS0SrD9vryg3MrM3xZ,233360,4,I'm Gonna Win,Masterplan,0.508,0.956,0.459,0.469
0.617,0.866,7,-6.09,0,0.0364,0,0.497,112.962,0c8EUjGvFZvc0kia5MABDy,https://api.spotify.com/v1/audio-analysis/0c8EUjGvFZvc0kia5MABDy,274483,4,I'm Not Afraid,Emigrate,0.908,0.921,0.236,0.177
0.406,0.901,7,-6.433,1,0.0363,0.0364,0.446,155.05,70W54YpyvZcZbFyMhNroHa,https://api.spotify.com/v1/audio-analysis/70W54YpyvZcZbFyMhNroHa,334600,3,I'm Not Waving,Dead Soul Tribe,0.824,0.957,0.963,0.762
0.512,0.729,1,-6.529,0,0.0495,0.0142,0.415,95.255,0mKxgD0Mfyl3BaQjs5u6Jw,https://api.spotify.com/v1/audio-analysis/0mKxgD0Mfyl3BaQjs5u6Jw,173253,4,I'm the Slime,Arjen Anthony Lucassen,0.588,1,0.329,0.427
0.168,0.198,7,-16.227,0,0.0373,0.0766,0.0445,76.002,2w1d4RiVbyJvM9u9mpfkhz,https://api.spotify.com/v1/audio-analysis/2w1d4RiVbyJvM9u9mpfkhz,246827,3,"I've Been Walking, Pt. 1a",Gazpacho,0.139,0.955,0.633,0.795
0.45,0.393,9,-13.041,0,0.0351,0.0138,0.0385,104.027,2YBJgTf7k4fGlPWsLQPPTe,https://api.spotify.com/v1/audio-analysis/2YBJgTf7k4fGlPWsLQPPTe,340373,4,"I've Been Walking, Pt. 1b",Gazpacho,0.461,0.901,0.266,0.24
0.425,0.222,0,-14.619,0,0.0303,0.196,0.082,103.871,5oRC02PeyPecn39Lb7IrND,https://api.spotify.com/v1/audio-analysis/5oRC02PeyPecn39Lb7IrND,368107,4,"I've Been Walking, Pt. 2a",Gazpacho,0.303,0.938,0.165,0.337
0.511,0.17,7,-14.224,0,0.0324,0.112,0.0393,103.986,7z8DSzpfHkawtaGvUkFg8j,https://api.spotify.com/v1/audio-analysis/7z8DSzpfHkawtaGvUkFg8j,382107,4,"I've Been Walking, Pt. 2b",Gazpacho,0.162,0.833,0.74,0.78
0.173,0.316,0,-18.143,1,0.0445,0.902,0.052,119.65,7bc9EMZzzw1bSigBACcUof,https://api.spotify.com/v1/audio-analysis/7bc9EMZzzw1bSigBACcUof,203893,4,I Agree,Devin Townsend,0.158,0.247,0.627,0.703
0.475,0.891,7,-5.336,1,0.0414,0.0093,0.613,145.02,4FivcTsReSjFgQy1nngDo4,https://api.spotify.com/v1/audio-analysis/4FivcTsReSjFgQy1nngDo4,260213,4,I Am,Circus Maximus,0.855,0.916,0.203,0.372
0.538,0.819,7,-7.996,1,0.0415,9.36e-4,0.183,97.072,5vNp2JyloQK05OtFinjTVR,https://api.spotify.com/v1/audio-analysis/5vNp2JyloQK05OtFinjTVR,308013,3,I Am,Fates Warning,0.138,0.041,0.053,0.36
0.266,0.651,7,-8.686,1,0.0308,2.23e-4,0.272,78.203,0VWyBXF1ZuqyadilpXbq3X,https://api.spotify.com/v1/audio-analysis/0VWyBXF1ZuqyadilpXbq3X,272560,4,I Am,Savatage,0,0.987,0.179,0.52
0.602,0.886,10,-7.283,1,0.207,0,0.459,125.754,3xHcW8NA5cUGFQuElhQLNG,https://api.spotify.com/v1/audio-analysis/3xHcW8NA5cUGFQuElhQLNG,262600,4,I Am That I Am,22,0.421,0.965,0.107,0.157
0.438,0.956,2,-4.869,0,0.16,6.3e-5,0.357,93.627,68tA0cl2dkuQNOIlr4qnEw,https://api.spotify.com/v1/audio-analysis/68tA0cl2dkuQNOIlr4qnEw,227827,4,I Am the Anger,Firewind,0.607,0.958,0.589,0.631
0.381,0.876,3,-4.247,0,0.0429,0.0857,0.714,154.081,5cQtmUsVOUISTBT6BD2Jvv,https://api.spotify.com/v1/audio-analysis/5cQtmUsVOUISTBT6BD2Jvv,253200,4,I Am the Dog,Nevermore,0.169,0.934,0.188,0.288
0.309,0.624,2,-9.739,1,0.0496,0.00988,0.18,137.578,6MJRbTy47LNduto1H7Fpxp,https://api.spotify.com/v1/audio-analysis/6MJRbTy47LNduto1H7Fpxp,903427,4,"I Am the Sun, Pt. 1",The Flower Kings,0.217,0.645,0.251,0.466
0.265,0.599,9,-6.874,1,0.0372,0.0298,0.0957,118.377,10t51MJa1eDl8tbXSlYlLh,https://api.spotify.com/v1/audio-analysis/10t51MJa1eDl8tbXSlYlLh,639253,3,"I Am the Sun, Pt. 2",The Flower Kings,0,0.943,0.215,0.392
0.349,0.735,0,-6.149,1,0.0297,6.17e-5,0.351,77.466,2VoRErHR5T6uyO5cRY9YCZ,https://api.spotify.com/v1/audio-analysis/2VoRErHR5T6uyO5cRY9YCZ,520573,4,I Believe,Shadow Gallery,0.074,0.78,0.111,0.399
0.111,0.826,5,-7.207,0,0.0668,0.85,0.165,153.779,4N5Huj5zaxXWMW3zwcLrX9,https://api.spotify.com/v1/audio-analysis/4N5Huj5zaxXWMW3zwcLrX9,270520,4,Í Blóði og Anda,Sólstafir,0.036,0.541,0.325,0.342
0.144,0.994,4,-9.567,0,0.279,1.41e-4,0.0362,147.904,26XIFeclDagGqpNwDTkgjv,https://api.spotify.com/v1/audio-analysis/26XIFeclDagGqpNwDTkgjv,279307,4,Í Blóði og Anda - 98 demo,Sólstafir,0.033,0.895,0.672,0.411
0.332,0.941,1,-3.597,1,0.0524,1.68e-6,0.612,81.99,4TMx9cm1OJ4mshGr3qstoL,https://api.spotify.com/v1/audio-analysis/4TMx9cm1OJ4mshGr3qstoL,313653,4,I Came to Rock,Jorn,0.066,0.86,0.229,0.227
0.331,0.974,1,-4.809,0,0.254,0.156,0.367,196.133,5ciHoEsiKuZTvZOO2IZa9k,https://api.spotify.com/v1/audio-analysis/5ciHoEsiKuZTvZOO2IZa9k,195182,4,I Can't Relax,Marty Friedman,0.255,0.847,0.608,0.538
0.672,0.862,2,-6.952,1,0.0373,0.119,0.89,118.048,6Reo53rx7BKpYeCPmKwUom,https://api.spotify.com/v1/audio-analysis/6Reo53rx7BKpYeCPmKwUom,141093,4,I Can Only See the Lights,The Pineapple Thief,0.929,1,0.276,0.442
0.239,0.936,1,-4.397,1,0.135,0.838,0.292,98.432,5sYU2A8hh1up0MzY4nf1iH,https://api.spotify.com/v1/audio-analysis/5sYU2A8hh1up0MzY4nf1iH,143688,4,I Can Tell You About Pain,Converge,0.071,0.854,0.589,0.42
0.365,0.752,2,-7.5,0,0.044,0.0263,0.135,119.846,2hMOfh866tzQGT9RkhzNxG,https://api.spotify.com/v1/audio-analysis/2hMOfh866tzQGT9RkhzNxG,840800,4,I Could Be God,Galahad,0.167,0.331,0.168,0.378
0.437,0.949,6,-7.348,0,0.0604,0.0199,0.196,140.878,54VV2QYE3bSP6yghl0C9Ou,https://api.spotify.com/v1/audio-analysis/54VV2QYE3bSP6yghl0C9Ou,276236,4,I Do Believe in You,Jorn,0.86,0.994,0.559,0.498
0.583,0.902,2,-7.052,0,0.0568,0,0.583,117.969,7HyNN33teyLy8BUNGMjLuv,https://api.spotify.com/v1/audio-analysis/7HyNN33teyLy8BUNGMjLuv,265983,4,I Don't Believe in Love (Re-Recorded),Queensrÿche,0.831,0.996,0.536,0.553
0.413,0.838,2,-6.995,1,0.0294,0.00679,0.546,89.996,3AqhGmx5pwZK0jDlynmb3f,https://api.spotify.com/v1/audio-analysis/3AqhGmx5pwZK0jDlynmb3f,244947,4,I Don't Know (What It's Like),RPWL,0.116,1,1,0.943
0.558,0.934,9,-5.689,0,0.0672,0.00149,0.636,130.832,1kx9RwY1hGAgYkEgUsGUHd,https://api.spotify.com/v1/audio-analysis/1kx9RwY1hGAgYkEgUsGUHd,234600,4,I Don't Want to Golf,Freak Kitchen,0.848,1,0.512,0.477
0.354,0.28,7,-16.054,1,0.0316,0.113,0.197,129.866,60QoUDIzqR9wEKpsAGFrH9,https://api.spotify.com/v1/audio-analysis/60QoUDIzqR9wEKpsAGFrH9,403340,3,I Drive the Hearse,Porcupine Tree,0.311,0.72,0.453,0.64
0.533,0.389,9,-14.034,1,0.0278,0.299,0.107,135.022,3nL9VFvk1oAD3HO8hWoM94,https://api.spotify.com/v1/audio-analysis/3nL9VFvk1oAD3HO8hWoM94,397453,4,I Feel the Dark,Opeth,0.476,0.959,0.244,0.151
0.503,0.954,5,-2.544,1,0.0522,0.0077,0.254,132.057,54ImGLzN2IobwICiRdzv8K,https://api.spotify.com/v1/audio-analysis/54ImGLzN2IobwICiRdzv8K,257253,4,I Feel You,Labyrinth,0.842,1,0.452,0.491
0.457,0.433,5,-7.886,1,0.0291,2.28e-5,0.239,119.58,1iRtZaFkmX8VQ8DtlI7Erh,https://api.spotify.com/v1/audio-analysis/1iRtZaFkmX8VQ8DtlI7Erh,294213,5,I Go With The Wind,Subsignal,0.598,1,0.575,0.587
